Time,Temperature(℃),Humidity(%RH),MAC address(49:21:12:16:07:61)
2023-11-04 20:56:00,13.24,67.85
2023-11-04 20:55:00,13.24,67.87
2023-11-04 20:54:00,13.24,67.86
2023-11-04 20:53:00,13.24,67.81
2023-11-04 20:52:00,13.24,67.89
2023-11-04 20:51:00,13.21,67.86
2023-11-04 20:50:00,13.26,67.84
2023-11-04 20:49:00,13.28,67.81
2023-11-04 20:48:00,13.20,67.84
2023-11-04 20:47:00,13.21,67.86
2023-11-04 20:46:00,13.22,67.88
2023-11-04 20:45:00,13.23,67.89
2023-11-04 20:44:00,13.24,67.91
2023-11-04 20:43:00,13.25,67.93
2023-11-04 20:42:00,13.26,67.94
2023-11-04 20:41:00,13.27,67.96
2023-11-04 20:40:00,13.28,67.98
2023-11-04 20:39:00,13.29,67.99
2023-11-04 20:38:00,13.29,67.92
2023-11-04 20:37:00,13.28,67.93
2023-11-04 20:36:00,13.27,67.94
2023-11-04 20:35:00,13.27,67.94
2023-11-04 20:34:00,13.26,67.95
2023-11-04 20:33:00,13.26,67.95
2023-11-04 20:32:00,13.25,67.96
2023-11-04 20:31:00,13.25,67.96
2023-11-04 20:30:00,13.24,67.97
2023-11-04 20:29:00,13.24,67.97
2023-11-04 20:28:00,13.20,67.97
2023-11-04 20:27:00,13.22,67.96
2023-11-04 20:26:00,13.24,67.95
2023-11-04 20:25:00,13.26,67.94
2023-11-04 20:24:00,13.28,67.93
2023-11-04 20:23:00,13.30,67.93
2023-11-04 20:22:00,13.32,67.92
2023-11-04 20:21:00,13.34,67.91
2023-11-04 20:20:00,13.36,67.90
2023-11-04 20:19:00,13.38,67.90
2023-11-04 20:18:00,13.39,67.90
2023-11-04 20:17:00,13.38,67.91
2023-11-04 20:16:00,13.37,67.92
2023-11-04 20:15:00,13.37,67.93
2023-11-04 20:14:00,13.36,67.94
2023-11-04 20:13:00,13.36,67.94
2023-11-04 20:12:00,13.35,67.95
2023-11-04 20:11:00,13.35,67.96
2023-11-04 20:10:00,13.34,67.97
2023-11-04 20:09:00,13.34,67.97
2023-11-04 20:08:00,13.38,67.99
2023-11-04 20:07:00,13.37,67.98
2023-11-04 20:06:00,13.36,67.97
2023-11-04 20:05:00,13.35,67.96
2023-11-04 20:04:00,13.34,67.95
2023-11-04 20:03:00,13.33,67.94
2023-11-04 20:02:00,13.32,67.93
2023-11-04 20:01:00,13.31,67.92
2023-11-04 20:00:00,13.30,67.91
2023-11-04 19:59:00,13.30,67.91
2023-11-04 19:58:00,13.38,67.99
2023-11-04 19:57:00,13.37,67.98
2023-11-04 19:56:00,13.36,67.97
2023-11-04 19:55:00,13.35,67.96
2023-11-04 19:54:00,13.34,67.95
2023-11-04 19:53:00,13.33,67.94
2023-11-04 19:52:00,13.32,67.93
2023-11-04 19:51:00,13.31,67.92
2023-11-04 19:50:00,13.30,67.91
2023-11-04 19:49:00,13.30,67.90
2023-11-04 19:48:00,13.36,67.99
2023-11-04 19:47:00,13.35,67.98
2023-11-04 19:46:00,13.35,67.97
2023-11-04 19:45:00,13.35,67.97
2023-11-04 19:44:00,13.35,67.96
2023-11-04 19:43:00,13.34,67.95
2023-11-04 19:42:00,13.34,67.95
2023-11-04 19:41:00,13.34,67.94
2023-11-04 19:40:00,13.34,67.93
2023-11-04 19:39:00,13.34,67.93
2023-11-04 19:38:00,13.30,67.96
2023-11-04 19:37:00,13.31,67.94
2023-11-04 19:36:00,13.31,67.92
2023-11-04 19:35:00,13.32,67.91
2023-11-04 19:34:00,13.32,67.89
2023-11-04 19:33:00,13.33,67.87
2023-11-04 19:32:00,13.33,67.86
2023-11-04 19:31:00,13.34,67.84
2023-11-04 19:30:00,13.34,67.82
2023-11-04 19:29:00,13.34,67.81
2023-11-04 19:28:00,13.34,67.88
2023-11-04 19:27:00,13.35,67.87
2023-11-04 19:26:00,13.36,67.86
2023-11-04 19:25:00,13.36,67.85
2023-11-04 19:24:00,13.37,67.84
2023-11-04 19:23:00,13.37,67.84
2023-11-04 19:22:00,13.38,67.83
2023-11-04 19:21:00,13.38,67.82
2023-11-04 19:20:00,13.39,67.81
2023-11-04 19:19:00,13.39,67.81
2023-11-04 19:18:00,13.34,67.89
2023-11-04 19:17:00,13.35,67.88
2023-11-04 19:16:00,13.35,67.87
2023-11-04 19:15:00,13.36,67.86
2023-11-04 19:14:00,13.36,67.85
2023-11-04 19:13:00,13.37,67.84
2023-11-04 19:12:00,13.37,67.83
2023-11-04 19:11:00,13.38,67.82
2023-11-04 19:10:00,13.38,67.81
2023-11-04 19:09:00,13.38,67.80
2023-11-04 19:08:00,13.30,67.89
2023-11-04 19:07:00,13.31,67.88
2023-11-04 19:06:00,13.32,67.87
2023-11-04 19:05:00,13.33,67.86
2023-11-04 19:04:00,13.34,67.85
2023-11-04 19:03:00,13.35,67.84
2023-11-04 19:02:00,13.36,67.83
2023-11-04 19:01:00,13.37,67.82
2023-11-04 19:00:00,13.38,67.81
2023-11-04 18:59:00,13.39,67.81
2023-11-04 18:58:00,13.39,67.81
2023-11-04 18:57:00,13.38,67.82
2023-11-04 18:56:00,13.37,67.83
2023-11-04 18:55:00,13.37,67.84
2023-11-04 18:54:00,13.36,67.85
2023-11-04 18:53:00,13.35,67.85
2023-11-04 18:52:00,13.35,67.86
2023-11-04 18:51:00,13.34,67.87
2023-11-04 18:50:00,13.33,67.88
2023-11-04 18:49:00,13.33,67.88
2023-11-04 18:48:00,13.31,67.89
2023-11-04 18:47:00,13.32,67.88
2023-11-04 18:46:00,13.33,67.87
2023-11-04 18:45:00,13.34,67.86
2023-11-04 18:44:00,13.35,67.85
2023-11-04 18:43:00,13.36,67.84
2023-11-04 18:42:00,13.37,67.83
2023-11-04 18:41:00,13.38,67.82
2023-11-04 18:40:00,13.39,67.81
2023-11-04 18:39:00,13.39,67.80
2023-11-04 18:38:00,13.34,67.80
2023-11-04 18:37:00,13.35,67.81
2023-11-04 18:36:00,13.36,67.82
2023-11-04 18:35:00,13.36,67.83
2023-11-04 18:34:00,13.37,67.84
2023-11-04 18:33:00,13.37,67.84
2023-11-04 18:32:00,13.38,67.85
2023-11-04 18:31:00,13.38,67.86
2023-11-04 18:30:00,13.39,67.87
2023-11-04 18:29:00,13.39,67.87
2023-11-04 18:28:00,13.34,67.80
2023-11-04 18:27:00,13.35,67.81
2023-11-04 18:26:00,13.36,67.82
2023-11-04 18:25:00,13.36,67.83
2023-11-04 18:24:00,13.37,67.84
2023-11-04 18:23:00,13.37,67.85
2023-11-04 18:22:00,13.38,67.86
2023-11-04 18:21:00,13.38,67.87
2023-11-04 18:20:00,13.39,67.88
2023-11-04 18:19:00,13.39,67.89
2023-11-04 18:18:00,13.35,67.81
2023-11-04 18:17:00,13.34,67.82
2023-11-04 18:16:00,13.34,67.83
2023-11-04 18:15:00,13.34,67.84
2023-11-04 18:14:00,13.34,67.85
2023-11-04 18:13:00,13.34,67.86
2023-11-04 18:12:00,13.34,67.87
2023-11-04 18:11:00,13.34,67.88
2023-11-04 18:10:00,13.34,67.89
2023-11-04 18:09:00,13.34,67.89
2023-11-04 18:08:00,13.30,67.81
2023-11-04 18:07:00,13.31,67.82
2023-11-04 18:06:00,13.32,67.83
2023-11-04 18:05:00,13.33,67.84
2023-11-04 18:04:00,13.34,67.85
2023-11-04 18:03:00,13.35,67.86
2023-11-04 18:02:00,13.36,67.87
2023-11-04 18:01:00,13.37,67.88
2023-11-04 18:00:00,13.38,67.89
2023-11-04 17:59:00,13.39,67.89
2023-11-04 17:58:00,13.36,67.80
2023-11-04 17:57:00,13.35,67.81
2023-11-04 17:56:00,13.35,67.82
2023-11-04 17:55:00,13.35,67.83
2023-11-04 17:54:00,13.35,67.84
2023-11-04 17:53:00,13.34,67.84
2023-11-04 17:52:00,13.34,67.85
2023-11-04 17:51:00,13.34,67.86
2023-11-04 17:50:00,13.34,67.87
2023-11-04 17:49:00,13.34,67.87
2023-11-04 17:48:00,13.39,67.81
2023-11-04 17:47:00,13.38,67.82
2023-11-04 17:46:00,13.37,67.83
2023-11-04 17:45:00,13.36,67.84
2023-11-04 17:44:00,13.35,67.85
2023-11-04 17:43:00,13.35,67.86
2023-11-04 17:42:00,13.34,67.87
2023-11-04 17:41:00,13.33,67.88
2023-11-04 17:40:00,13.32,67.89
2023-11-04 17:39:00,13.32,67.89
2023-11-04 17:38:00,13.34,67.89
2023-11-04 17:37:00,13.35,67.88
2023-11-04 17:36:00,13.36,67.87
2023-11-04 17:35:00,13.36,67.86
2023-11-04 17:34:00,13.37,67.85
2023-11-04 17:33:00,13.37,67.84
2023-11-04 17:32:00,13.38,67.83
2023-11-04 17:31:00,13.38,67.82
2023-11-04 17:30:00,13.39,67.81
2023-11-04 17:29:00,13.39,67.80
2023-11-04 17:28:00,13.39,67.87
2023-11-04 17:27:00,13.38,67.86
2023-11-04 17:26:00,13.37,67.85
2023-11-04 17:25:00,13.37,67.84
2023-11-04 17:24:00,13.36,67.83
2023-11-04 17:23:00,13.36,67.83
2023-11-04 17:22:00,13.35,67.82
2023-11-04 17:21:00,13.35,67.81
2023-11-04 17:20:00,13.34,67.80
2023-11-04 17:19:00,13.34,67.80
2023-11-04 17:18:00,13.39,67.89
2023-11-04 17:17:00,13.38,67.88
2023-11-04 17:16:00,13.37,67.87
2023-11-04 17:15:00,13.37,67.86
2023-11-04 17:14:00,13.36,67.85
2023-11-04 17:13:00,13.36,67.84
2023-11-04 17:12:00,13.35,67.83
2023-11-04 17:11:00,13.35,67.82
2023-11-04 17:10:00,13.34,67.81
2023-11-04 17:09:00,13.34,67.80
2023-11-04 17:08:00,13.39,67.81
2023-11-04 17:07:00,13.38,67.82
2023-11-04 17:06:00,13.37,67.83
2023-11-04 17:05:00,13.36,67.84
2023-11-04 17:04:00,13.35,67.85
2023-11-04 17:03:00,13.35,67.86
2023-11-04 17:02:00,13.34,67.87
2023-11-04 17:01:00,13.33,67.88
2023-11-04 17:00:00,13.32,67.89
2023-11-04 16:59:00,13.32,67.89
2023-11-04 16:58:00,13.36,67.89
2023-11-04 16:57:00,13.35,67.88
2023-11-04 16:56:00,13.35,67.87
2023-11-04 16:55:00,13.34,67.86
2023-11-04 16:54:00,13.34,67.85
2023-11-04 16:53:00,13.33,67.84
2023-11-04 16:52:00,13.33,67.83
2023-11-04 16:51:00,13.32,67.82
2023-11-04 16:50:00,13.32,67.81
2023-11-04 16:49:00,13.32,67.80
2023-11-04 16:48:00,13.30,67.88
2023-11-04 16:47:00,13.31,67.87
2023-11-04 16:46:00,13.32,67.86
2023-11-04 16:45:00,13.33,67.85
2023-11-04 16:44:00,13.34,67.84
2023-11-04 16:43:00,13.35,67.83
2023-11-04 16:42:00,13.36,67.82
2023-11-04 16:41:00,13.37,67.81
2023-11-04 16:40:00,13.38,67.80
2023-11-04 16:39:00,13.39,67.80
2023-11-04 16:38:00,13.39,67.89
2023-11-04 16:37:00,13.38,67.88
2023-11-04 16:36:00,13.37,67.87
2023-11-04 16:35:00,13.36,67.86
2023-11-04 16:34:00,13.35,67.85
2023-11-04 16:33:00,13.35,67.85
2023-11-04 16:32:00,13.34,67.84
2023-11-04 16:31:00,13.33,67.83
2023-11-04 16:30:00,13.32,67.82
2023-11-04 16:29:00,13.32,67.82
2023-11-04 16:28:00,13.39,67.89
2023-11-04 16:27:00,13.38,67.88
2023-11-04 16:26:00,13.37,67.87
2023-11-04 16:25:00,13.37,67.86
2023-11-04 16:24:00,13.36,67.85
2023-11-04 16:23:00,13.35,67.84
2023-11-04 16:22:00,13.35,67.83
2023-11-04 16:21:00,13.34,67.82
2023-11-04 16:20:00,13.33,67.81
2023-11-04 16:19:00,13.33,67.80
2023-11-04 16:18:00,13.39,67.80
2023-11-04 16:17:00,13.38,67.81
2023-11-04 16:16:00,13.37,67.82
2023-11-04 16:15:00,13.36,67.83
2023-11-04 16:14:00,13.35,67.84
2023-11-04 16:13:00,13.35,67.85
2023-11-04 16:12:00,13.34,67.86
2023-11-04 16:11:00,13.33,67.87
2023-11-04 16:10:00,13.32,67.88
2023-11-04 16:09:00,13.32,67.89
2023-11-04 16:08:00,13.32,67.80
2023-11-04 16:07:00,13.33,67.81
2023-11-04 16:06:00,13.34,67.82
2023-11-04 16:05:00,13.35,67.83
2023-11-04 16:04:00,13.36,67.84
2023-11-04 16:03:00,13.36,67.85
2023-11-04 16:02:00,13.37,67.86
2023-11-04 16:01:00,13.38,67.87
2023-11-04 16:00:00,13.39,67.88
2023-11-04 15:59:00,13.39,67.88
2023-11-04 15:58:00,13.31,67.89
2023-11-04 15:57:00,13.32,67.88
2023-11-04 15:56:00,13.33,67.87
2023-11-04 15:55:00,13.34,67.86
2023-11-04 15:54:00,13.35,67.85
2023-11-04 15:53:00,13.36,67.84
2023-11-04 15:52:00,13.37,67.83
2023-11-04 15:51:00,13.38,67.82
2023-11-04 15:50:00,13.39,67.81
2023-11-04 15:49:00,13.39,67.81
2023-11-04 15:48:00,13.34,67.80
2023-11-04 15:47:00,13.35,67.81
2023-11-04 15:46:00,13.36,67.82
2023-11-04 15:45:00,13.36,67.83
2023-11-04 15:44:00,13.37,67.84
2023-11-04 15:43:00,13.37,67.85
2023-11-04 15:42:00,13.38,67.86
2023-11-04 15:41:00,13.38,67.87
2023-11-04 15:40:00,13.39,67.88
2023-11-04 15:39:00,13.39,67.89
2023-11-04 15:38:00,13.39,67.80
2023-11-04 15:37:00,13.38,67.81
2023-11-04 15:36:00,13.37,67.82
2023-11-04 15:35:00,13.37,67.83
2023-11-04 15:34:00,13.36,67.84
2023-11-04 15:33:00,13.36,67.85
2023-11-04 15:32:00,13.35,67.86
2023-11-04 15:31:00,13.35,67.87
2023-11-04 15:30:00,13.34,67.88
2023-11-04 15:29:00,13.34,67.89
2023-11-04 15:28:00,13.39,67.89
2023-11-04 15:27:00,13.38,67.88
2023-11-04 15:26:00,13.38,67.87
2023-11-04 15:25:00,13.37,67.86
2023-11-04 15:24:00,13.37,67.85
2023-11-04 15:23:00,13.36,67.84
2023-11-04 15:22:00,13.36,67.83
2023-11-04 15:21:00,13.35,67.82
2023-11-04 15:20:00,13.35,67.81
2023-11-04 15:19:00,13.35,67.80
2023-11-04 15:18:00,13.30,67.88
2023-11-04 15:17:00,13.31,67.87
2023-11-04 15:16:00,13.32,67.86
2023-11-04 15:15:00,13.33,67.85
2023-11-04 15:14:00,13.34,67.84
2023-11-04 15:13:00,13.35,67.83
2023-11-04 15:12:00,13.36,67.82
2023-11-04 15:11:00,13.37,67.81
2023-11-04 15:10:00,13.38,67.80
2023-11-04 15:09:00,13.39,67.80
2023-11-04 15:08:00,13.39,67.89
2023-11-04 15:07:00,13.38,67.88
2023-11-04 15:06:00,13.37,67.87
2023-11-04 15:05:00,13.36,67.86
2023-11-04 15:04:00,13.35,67.85
2023-11-04 15:03:00,13.35,67.84
2023-11-04 15:02:00,13.34,67.83
2023-11-04 15:01:00,13.33,67.82
2023-11-04 15:00:00,13.32,67.81
2023-11-04 14:59:00,13.32,67.80
2023-11-04 14:58:00,13.39,67.89
2023-11-04 14:57:00,13.38,67.88
2023-11-04 14:56:00,13.37,67.87
2023-11-04 14:55:00,13.37,67.86
2023-11-04 14:54:00,13.36,67.85
2023-11-04 14:53:00,13.36,67.84
2023-11-04 14:52:00,13.35,67.83
2023-11-04 14:51:00,13.35,67.82
2023-11-04 14:50:00,13.34,67.81
2023-11-04 14:49:00,13.34,67.80
2023-11-04 14:48:00,13.39,67.80
2023-11-04 14:47:00,13.38,67.81
2023-11-04 14:46:00,13.37,67.82
2023-11-04 14:45:00,13.36,67.83
2023-11-04 14:44:00,13.35,67.84
