Time,Temperature(℃),Humidity(%RH),MAC address(49:21:12:16:07:61)
2022-05-31 18:40:00,21.10,50.58
2022-05-31 18:30:00,21.17,51.04
2022-05-31 18:20:00,21.11,52.00
2022-05-31 18:10:00,21.02,52.90
2022-05-31 18:00:00,20.85,53.54
2022-05-31 17:50:00,20.68,54.17
2022-05-31 17:40:00,20.52,54.80
2022-05-31 17:30:00,20.35,55.43
2022-05-31 17:20:00,20.19,56.07
2022-05-31 17:10:00,20.02,56.70
2022-05-31 17:00:00,19.86,57.33
2022-05-31 16:50:00,19.69,57.96
2022-05-31 16:40:00,19.53,58.59
2022-05-31 16:30:00,19.15,56.68
2022-05-31 16:20:00,18.95,57.30
2022-05-31 16:10:00,18.76,57.92
2022-05-31 16:00:00,18.56,58.53
2022-05-31 15:50:00,18.37,59.15
2022-05-31 15:40:00,18.17,59.76
2022-05-31 15:30:00,17.98,60.38
2022-05-31 15:20:00,17.78,60.99
2022-05-31 15:10:00,17.59,61.61
2022-05-31 15:00:00,17.40,62.22
2022-05-31 14:50:00,16.36,61.74
2022-05-31 14:40:00,16.47,61.49
2022-05-31 14:30:00,16.57,61.25
2022-05-31 14:20:00,16.67,61.01
2022-05-31 14:10:00,16.77,60.76
2022-05-31 14:00:00,16.88,60.52
2022-05-31 13:50:00,16.98,60.28
2022-05-31 13:40:00,17.08,60.03
2022-05-31 13:30:00,17.18,59.79
2022-05-31 13:20:00,17.28,59.55
2022-05-31 13:10:00,17.26,65.27
2022-05-31 13:00:00,16.90,64.83
2022-05-31 12:50:00,16.55,64.39
2022-05-31 12:40:00,16.20,63.96
2022-05-31 12:30:00,15.84,63.52
2022-05-31 12:20:00,15.49,63.09
2022-05-31 12:10:00,15.14,62.65
2022-05-31 12:00:00,14.78,62.22
2022-05-31 11:50:00,14.43,61.78
2022-05-31 11:40:00,14.08,61.35
2022-05-31 11:30:00,13.72,62.77
2022-05-31 11:20:00,13.53,62.90
2022-05-31 11:10:00,13.34,63.03
2022-05-31 11:00:00,13.15,63.15
2022-05-31 10:50:00,12.96,63.28
2022-05-31 10:40:00,12.77,63.41
2022-05-31 10:30:00,12.58,63.53
2022-05-31 10:20:00,12.39,63.66
2022-05-31 10:10:00,12.20,63.79
2022-05-31 10:00:00,12.01,63.91
